job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_posted_month
Data Analyst,Data analyst,"Birmingham, AL",via Talent.com,Full-time,False,Georgia,2023-01-03 23:34:44,False,True,United States,,,,Ogletree,['excel'],{'analyst_tools': ['excel']},Jan
Data Analyst,Data analyst,"Charlotte, NC",via Talent.com,Full-time,False,Georgia,2023-01-03 23:34:42,True,True,United States,,,,Experis,"['sql', 'go', 'alteryx', 'excel', 'tableau']","{'analyst_tools': ['alteryx', 'excel', 'tableau'], 'programming': ['sql', 'go']}",Jan
Data Analyst,Data analyst,"Charlotte, NC",via Talent.com,Full-time,False,Georgia,2023-01-03 23:34:39,False,False,United States,,,,Open Systems Technologies,"['python', 'sql', 'snowflake', 'gcp', 'aws', 'tensorflow']","{'cloud': ['snowflake', 'gcp', 'aws'], 'libraries': ['tensorflow'], 'programming': ['python', 'sql']}",Jan
Data Analyst,Data analyst,"Stockholm, Sweden",via Trabajo.org,Full-time,False,Sweden,2023-01-03 22:57:16,True,False,Sweden,,,,Vembla,,,Jan
Data Analyst,Data analyst,"Brussels, Belgium",via BeBee Belgique,Full-time,False,Belgium,2023-01-12 13:49:05,False,False,Belgium,,,,Visser & Van Baars,"['sql', 'python', 'r', 'sas', 'sas']","{'analyst_tools': ['sas'], 'programming': ['sql', 'python', 'r', 'sas']}",Jan
Data Analyst,Data analyst,"Reims, France",via BeBee,Full-time,False,France,2023-01-01 13:38:57,False,False,France,,,,GROUPEMENT D'INTERET PUBLIC PULSY,,,Jan
Data Analyst,Data analyst,"Smyrna, GA",via Talent.com,Full-time,False,Georgia,2023-01-03 23:34:19,True,False,United States,,,,Insight Global,"['sql', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,"Alpharetta, GA",via Talent.com,Full-time,False,Georgia,2023-01-03 23:34:30,True,False,United States,,,,Modis,,,Jan
Data Analyst,Data analyst,"Les Sorinières, France",via BeBee,Full-time,False,France,2023-01-01 13:38:57,True,False,France,,,,ENERCON SERVICE FRANCE,,,Jan
Data Analyst,Data analyst,"Atlanta, GA",via Talent.com,Full-time,False,Georgia,2023-01-03 23:34:25,False,False,United States,,,,"Graphic Packaging International, Inc.","['word', 'excel', 'visio']","{'analyst_tools': ['word', 'excel', 'visio']}",Jan
Data Analyst,Data analyst,"Atlanta, GA",via Talent.com,Full-time,False,Georgia,2023-01-03 23:34:25,False,True,United States,,,,Florence Healthcare - US,"['sql', 'nosql', 'aws', 'tableau', 'power bi', 'excel']","{'analyst_tools': ['tableau', 'power bi', 'excel'], 'cloud': ['aws'], 'programming': ['sql', 'nosql']}",Jan
Data Analyst,Data analyst,"Eskilstuna, Sweden",via Jobbsafari,Full-time,False,Sweden,2023-01-27 07:14:23,True,False,Sweden,,,,JobBusters,"['sql', 'python', 'power bi']","{'analyst_tools': ['power bi'], 'programming': ['sql', 'python']}",Jan
Data Analyst,Data analyst,"Huizen, Netherlands",via LinkedIn,Full-time,False,Netherlands,2023-01-03 15:47:27,True,False,Netherlands,,,,Olympia,['power bi'],{'analyst_tools': ['power bi']},Jan
Data Analyst,Data analyst,"Hyderabad, Telangana, India",via BeBee India,Full-time,False,India,2023-01-02 06:25:20,True,False,India,,,,Miric Biotech Ltd,"['r', 'python', 'sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['r', 'python', 'sql']}",Jan
Data Analyst,Data analyst,"Paris, France",via Pôle Emploi,Full-time,False,France,2023-01-23 00:12:40,False,False,France,,,,BRAIN WORK OFFICE,"['vba', 'python', 'javascript', 'vue', 'excel']","{'analyst_tools': ['excel'], 'programming': ['vba', 'python', 'javascript'], 'webframeworks': ['vue']}",Jan
Data Analyst,Data analyst,"Sunnyvale, CA",via Talent.com,Full-time,False,"California, United States",2023-01-07 00:01:43,True,False,United States,,,,The Select Group,"['sql', 'python', 'alteryx', 'sap', 'flow']","{'analyst_tools': ['alteryx', 'sap'], 'other': ['flow'], 'programming': ['sql', 'python']}",Jan
Data Analyst,Data analyst,"Orange, CA",via Talent.com,Full-time,False,"California, United States",2023-01-24 00:01:34,False,False,United States,,,,Alignment Healthcare,"['sql', 'excel', 'powerpoint', 'power bi', 'webex']","{'analyst_tools': ['excel', 'powerpoint', 'power bi'], 'programming': ['sql'], 'sync': ['webex']}",Jan
Data Analyst,Data analyst,"Miami, FL",via Talent.com,Full-time,False,"Florida, United States",2023-01-07 00:03:08,False,False,United States,,,,"Atlas Air, Inc","['excel', 'word', 'powerpoint']","{'analyst_tools': ['excel', 'word', 'powerpoint']}",Jan
Data Analyst,Data analyst,"San Francisco, CA",via Talent.com,Full-time,False,"California, United States",2023-01-07 00:01:36,True,False,United States,,,,CBRE,,,Jan
Data Analyst,Data analyst,"Newark, NJ",via Talent.com,Full-time,False,"New York, United States",2023-01-15 00:00:06,False,True,United States,,,,"JPMorgan Chase Bank, N.A.","['excel', 'flow']","{'analyst_tools': ['excel'], 'other': ['flow']}",Jan
Data Analyst,Data analyst,"Chicago, IL",via Talent.com,Full-time,False,"Illinois, United States",2023-01-21 00:19:14,True,True,United States,,,,Federal Reserve Bank of Atlanta,"['sql', 'go', 'oracle', 'gdpr', 'tableau', 'jira']","{'analyst_tools': ['tableau'], 'async': ['jira'], 'cloud': ['oracle'], 'libraries': ['gdpr'], 'programming': ['sql', 'go']}",Jan
Data Analyst,Data analyst,"Santa Monica, CA",via Talent.com,Full-time,False,"California, United States",2023-01-16 00:01:02,True,False,United States,,,,Jobot,,,Jan
Data Analyst,Data analyst,Nigeria,via Laimoon.com,Full-time,False,Nigeria,2023-01-16 00:14:46,True,False,Nigeria,,,,Eddie patryck communications,,,Jan
Data Analyst,Data analyst,"Hoboken, NJ",via Talent.com,Full-time,False,"New York, United States",2023-01-03 00:00:03,True,True,United States,,,,Michael Page,"['sql', 'aws', 'redshift']","{'cloud': ['aws', 'redshift'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,"New York, NY",via Talent.com,Full-time,False,"New York, United States",2023-01-15 00:00:14,False,False,United States,,,,DOW JONES,"['sql', 'r', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'r', 'python']}",Jan
Data Analyst,Data analyst,"Irvine, CA",via Talent.com,Full-time,False,"California, United States",2023-01-30 00:01:01,True,True,United States,,,,"TekCom Resources, Inc.",['flow'],{'other': ['flow']},Jan
Data Analyst,Data analyst,"Dallas, TX",via Talent.com,Full-time,False,"Texas, United States",2023-01-26 00:01:39,False,False,United States,,,,USI Insurance Services,,,Jan
Data Analyst,Data analyst,"New York, NY",via Talent.com,Full-time,False,"New York, United States",2023-01-16 00:00:03,False,False,United States,,,,DOW JONES,"['sql', 'r', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'r', 'python']}",Jan
Data Analyst,Data analyst,"Orlando, FL",via Talent.com,Full-time,False,"Florida, United States",2023-01-12 00:03:45,False,True,United States,,,,Lyons Consulting Group,"['sql', 'redshift', 'snowflake', 'hadoop', 'spark']","{'cloud': ['redshift', 'snowflake'], 'libraries': ['hadoop', 'spark'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,"Burbank, CA",via Talent.com,Full-time,False,"California, United States",2023-01-24 00:01:31,True,False,United States,,,,DISNEY,"['excel', 'airtable']","{'analyst_tools': ['excel'], 'async': ['airtable']}",Jan
Data Analyst,Data analyst,"Dallas, TX",via Talent.com,Full-time,False,"Texas, United States",2023-01-21 00:02:03,False,False,United States,,,,Parkland Health and Hospital System,"['crystal', 'sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['crystal', 'sql']}",Jan
Data Analyst,Data analyst,"Boca Raton, FL",via Florida Jobs - Tarta.ai,Full-time,False,"Florida, United States",2023-01-15 00:03:08,True,False,United States,,,,Florida Peninsula Insurance Company,,,Jan
Data Analyst,Data analyst,"Paramount, CA",via Talent.com,Full-time,False,"California, United States",2023-01-07 00:01:36,True,False,United States,,,,Ledgent Finance & Accounting,"['excel', 'power bi']","{'analyst_tools': ['excel', 'power bi']}",Jan
Data Analyst,Data analyst,"Beverly Hills, CA",via Talent.com,Full-time,False,"California, United States",2023-01-07 00:01:46,False,True,United States,year,90000.0,,CyberCoders,"['sql', 'python', 'mysql', 'sql server', 'postgresql', 'bigquery', 'looker', 'tableau', 'excel']","{'analyst_tools': ['looker', 'tableau', 'excel'], 'cloud': ['bigquery'], 'databases': ['mysql', 'sql server', 'postgresql'], 'programming': ['sql', 'python']}",Jan
Data Analyst,Data analyst,"Austin, TX",via Talent.com,Full-time,False,"Texas, United States",2023-01-10 00:01:38,True,True,United States,,,,Texas Department of Aging & Disability Services,"['powerpoint', 'excel', 'visio', 'word', 'flow']","{'analyst_tools': ['powerpoint', 'excel', 'visio', 'word'], 'other': ['flow']}",Jan
Data Analyst,Data analyst,"Newark, NJ",via Talent.com,Full-time,False,"New York, United States",2023-01-03 00:00:01,True,False,United States,,,,"Emonics, LLC","['go', 'sql', 'tableau', 'confluence']","{'analyst_tools': ['tableau'], 'async': ['confluence'], 'programming': ['go', 'sql']}",Jan
Data Analyst,Data analyst,"Stanford, CA",via Talent.com,Full-time,False,"California, United States",2023-01-07 00:01:43,False,False,United States,,,,Stanford University,"['python', 'matlab', 'r', 'linux']","{'os': ['linux'], 'programming': ['python', 'matlab', 'r']}",Jan
Data Analyst,Data analyst,"Plano, TX",via Talent.com,Full-time,False,"Texas, United States",2023-01-07 00:02:14,False,False,United States,,,,Systemart LLC,"['sql', 'sas', 'sas', 'snowflake', 'tableau', 'excel']","{'analyst_tools': ['sas', 'tableau', 'excel'], 'cloud': ['snowflake'], 'programming': ['sql', 'sas']}",Jan
Data Analyst,Data analyst,"El Segundo, CA",via Talent.com,Full-time,False,"California, United States",2023-01-31 00:01:30,False,False,United States,,,,KARL STORZ,"['sql', 'python', 'r', 'tableau', 'looker']","{'analyst_tools': ['tableau', 'looker'], 'programming': ['sql', 'python', 'r']}",Jan
Data Analyst,Data analyst,"Chicago, IL",via Talent.com,Full-time,False,"Illinois, United States",2023-01-21 00:19:26,False,False,United States,,,,"Staffigo Technical Services, LLC","['excel', 'power bi']","{'analyst_tools': ['excel', 'power bi']}",Jan
Data Analyst,Data analyst,"Austin, TX",via Talent.com,Full-time,False,"Texas, United States",2023-01-07 00:02:12,False,False,United States,,,,The University of Texas at Austin,"['sql', 'python', 'tableau', 'cognos']","{'analyst_tools': ['tableau', 'cognos'], 'programming': ['sql', 'python']}",Jan
Data Analyst,Data analyst,"Irving, TX",via Tarta.ai,Full-time,False,"Texas, United States",2023-01-01 00:01:21,True,False,United States,,,,Intellisoft,,,Jan
Data Analyst,Data analyst,"Chicago, IL",via Talent.com,Full-time,False,"Illinois, United States",2023-01-24 00:02:28,False,False,United States,,,,S&C Electric Company,"['r', 'python', 'mysql', 'oracle', 'excel', 'spss', 'tableau', 'power bi']","{'analyst_tools': ['excel', 'spss', 'tableau', 'power bi'], 'cloud': ['oracle'], 'databases': ['mysql'], 'programming': ['r', 'python']}",Jan
Data Analyst,Data analyst,"Washington, DC",via Talent.com,Full-time,False,"New York, United States",2023-01-03 00:00:14,False,False,United States,,,,PVH,"['sql', 'python', 'excel', 'power bi', 'dax', 'powerpoint', 'tableau']","{'analyst_tools': ['excel', 'power bi', 'dax', 'powerpoint', 'tableau'], 'programming': ['sql', 'python']}",Jan
Data Analyst,Data analyst,"Burbank, CA",via Talent.com,Full-time,False,"California, United States",2023-01-15 00:01:20,True,False,United States,,,,DISNEY,"['excel', 'airtable']","{'analyst_tools': ['excel'], 'async': ['airtable']}",Jan
Data Analyst,Data analyst,"Rockville, MD",via Talent.com,Full-time,False,"New York, United States",2023-01-03 00:00:12,False,False,United States,,,,Arkane Studios,"['sql', 'r', 'python', 'aws', 'redshift', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['aws', 'redshift'], 'programming': ['sql', 'r', 'python']}",Jan
Data Analyst,Data analyst,"Chicago, IL",via Talent.com,Full-time,False,"Illinois, United States",2023-01-03 00:01:34,False,False,United States,,,,"Staffigo Technical Services, LLC","['excel', 'power bi']","{'analyst_tools': ['excel', 'power bi']}",Jan
Data Analyst,Data analyst,"Paris, France",via Pôle Emploi,Full-time,False,France,2023-01-10 00:21:29,False,False,France,,,,Pôle Emploi,"['python', 'sql', 'c', 'gcp', 'airflow', 'tableau', 'looker']","{'analyst_tools': ['tableau', 'looker'], 'cloud': ['gcp'], 'libraries': ['airflow'], 'programming': ['python', 'sql', 'c']}",Jan
Data Analyst,Data analyst,"Cockeysville, MD",via Talent.com,Full-time,False,"New York, United States",2023-01-09 00:00:10,False,False,United States,,,,ZENIMAX ONLINE STUDIOS,"['sql', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,"San Francisco, CA",via Talent.com,Full-time,False,"California, United States",2023-01-10 00:01:15,False,False,United States,,,,Heluna Health,"['sql', 'sas', 'sas', 'c', 'excel']","{'analyst_tools': ['sas', 'excel'], 'programming': ['sql', 'sas', 'c']}",Jan
Data Analyst,Data analyst,"Los Angeles, CA",via Talent.com,Full-time,False,"California, United States",2023-01-21 00:01:28,False,False,United States,,,,UCLA HEALTH,"['sql', 'crystal', 'oracle', 'tableau', 'flow']","{'analyst_tools': ['tableau'], 'cloud': ['oracle'], 'other': ['flow'], 'programming': ['sql', 'crystal']}",Jan
Data Analyst,Data analyst,"Burbank, CA",via Talent.com,Full-time,False,"California, United States",2023-01-16 00:00:48,True,False,United States,,,,DISNEY,"['excel', 'airtable']","{'analyst_tools': ['excel'], 'async': ['airtable']}",Jan
Data Analyst,Data analyst,"Champaign, IL",via Talent.com,Full-time,False,"Illinois, United States",2023-01-22 00:04:52,False,False,United States,,,,Busey,,,Jan
Data Analyst,Data analyst,"Nogent-sur-Seine, France",via Pôle Emploi,Full-time,False,France,2023-01-27 00:15:37,False,False,France,,,,INFORMATIS T.S.,"['sql', 'excel', 'visio']","{'analyst_tools': ['excel', 'visio'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,"Los Angeles, CA",via Talent.com,Full-time,False,"California, United States",2023-01-02 00:01:50,False,False,United States,,,,"University of California, Los Angeles","['sql', 'r', 'sas', 'sas']","{'analyst_tools': ['sas'], 'programming': ['sql', 'r', 'sas']}",Jan
Data Analyst,Data analyst,"Clichy, France",via BeBee,Full-time,False,France,2023-01-02 08:33:00,True,False,France,,,,E-Works,"['vba', 'power bi', 'excel']","{'analyst_tools': ['power bi', 'excel'], 'programming': ['vba']}",Jan
Data Analyst,Data analyst,"Geneva, Switzerland",via LinkedIn,Full-time,False,Switzerland,2023-01-24 08:50:03,False,False,Switzerland,,,,CROSS,"['sql', 'oracle', 'chef']","{'cloud': ['oracle'], 'other': ['chef'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,Canada,via Trabajo.org,Full-time,False,Canada,2023-01-08 08:14:25,True,False,Canada,,,,Kijiji,"['sql', 'sas', 'sas', 'alteryx', 'tableau']","{'analyst_tools': ['sas', 'alteryx', 'tableau'], 'programming': ['sql', 'sas']}",Jan
Data Analyst,Data analyst,"Washington, DC",via Jooble,Full-time,False,"New York, United States",2023-01-16 08:16:34,False,True,United States,,,,Legislative Branch,['go'],{'programming': ['go']},Jan
Data Analyst,Data analyst,"Madrid, Spain",via BeBee,Full-time,False,Spain,2023-01-17 08:23:30,False,False,Spain,,,,Krell Consulting & Training,"['sql', 'python', 'r', 'azure', 'spark', 'kafka', 'excel', 'power bi']","{'analyst_tools': ['excel', 'power bi'], 'cloud': ['azure'], 'libraries': ['spark', 'kafka'], 'programming': ['sql', 'python', 'r']}",Jan
Data Analyst,Data analyst,Canada,via BeBee Canada,Full-time,False,Canada,2023-01-15 08:15:51,False,False,Canada,,,,Metrolinx,"['go', 'vba', 'python', 'sql', 'express', 'excel']","{'analyst_tools': ['excel'], 'programming': ['go', 'vba', 'python', 'sql'], 'webframeworks': ['express']}",Jan
Data Analyst,Data analyst,"Las Vegas, NV",via Jooble,Full-time,False,"California, United States",2023-01-11 08:02:26,False,False,United States,,,,Las Vegas Metropolitan Police Department,"['sql', 'python', 'scala', 'r', 'sql server', 'azure', 'pandas', 'spark', 'power bi']","{'analyst_tools': ['power bi'], 'cloud': ['azure'], 'databases': ['sql server'], 'libraries': ['pandas', 'spark'], 'programming': ['sql', 'python', 'scala', 'r']}",Jan
Data Analyst,Data analyst,"Wrocław, Poland",via Trabajo.org,Full-time,False,Poland,2023-01-03 17:45:16,True,False,Poland,,,,Santander,"['python', 'r', 'excel', 'power bi']","{'analyst_tools': ['excel', 'power bi'], 'programming': ['python', 'r']}",Jan
Data Analyst,Data analyst,"Casablanca, Morocco",via 1JOB.ma,Full-time,False,Morocco,2023-01-17 08:36:48,False,False,Morocco,,,,Sofrecom Services Maroc,"['sas', 'sas', 'excel', 'spss']","{'analyst_tools': ['sas', 'excel', 'spss'], 'programming': ['sas']}",Jan
Data Analyst,Data analyst,"Kyiv, Ukraine",via RABOTA.ua,Full-time,False,Ukraine,2023-01-25 09:32:33,True,False,Ukraine,,,,"ДТЕК, ТОВ, Енергетична компанія",,,Jan
Data Analyst,Data analyst,India,via Indeed,Full-time,False,India,2023-01-31 15:09:51,False,False,India,,,,Danfoss,"['sap', 'excel', 'flow']","{'analyst_tools': ['sap', 'excel'], 'other': ['flow']}",Jan
Data Analyst,Data analyst,"Paris, France",via BeBee,Internship,False,France,2023-01-15 15:13:34,False,False,France,,,,Voix Publique,['python'],{'programming': ['python']},Jan
Data Analyst,Data analyst,"San Francisco, CA",via Talent.com,Full-time,False,"California, United States",2023-01-04 00:28:44,False,False,United States,,,,Heluna Health,"['sql', 'sas', 'sas', 'c', 'excel']","{'analyst_tools': ['sas', 'excel'], 'programming': ['sql', 'sas', 'c']}",Jan
Data Analyst,Data analyst,"Créteil, France",via Emplois Trabajo.org,Full-time,False,France,2023-01-12 15:15:56,False,False,France,,,,UPEC,,,Jan
Data Analyst,Data analyst,"McKinney, TX",via Trabajo.org,Full-time,False,"Texas, United States",2023-01-15 15:01:36,False,False,United States,,,,First United Bank,"['sql', 'sql server', 'azure', 'snowflake', 'power bi', 'excel', 'dax', 'ssis', 'alteryx']","{'analyst_tools': ['power bi', 'excel', 'dax', 'ssis', 'alteryx'], 'cloud': ['azure', 'snowflake'], 'databases': ['sql server'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,"Bogotá, Bogota, Colombia",via Publicis Groupe - Talentify,Full-time,False,Colombia,2023-01-18 15:40:46,True,False,Colombia,,,,Publicis Groupe,['power bi'],{'analyst_tools': ['power bi']},Jan
Data Analyst,Data analyst,"Burbank, CA",via Talent.com,Full-time,False,"California, United States",2023-01-04 00:28:38,False,False,United States,,,,DISNEY,"['excel', 'airtable']","{'analyst_tools': ['excel'], 'async': ['airtable']}",Jan
Data Analyst,Data analyst,"Orange, CA",via Talent.com,Full-time,False,"California, United States",2023-01-04 00:28:38,False,False,United States,,,,Alignment Healthcare,"['sql', 'excel', 'powerpoint', 'power bi', 'webex']","{'analyst_tools': ['excel', 'powerpoint', 'power bi'], 'programming': ['sql'], 'sync': ['webex']}",Jan
Data Analyst,Data analyst,"Santa Monica, CA",via Talent.com,Full-time,False,"California, United States",2023-01-04 00:28:36,False,False,United States,,,,DISNEY,"['sql', 'python', 'snowflake', 'redshift', 'hadoop', 'tableau', 'looker', 'microstrategy']","{'analyst_tools': ['tableau', 'looker', 'microstrategy'], 'cloud': ['snowflake', 'redshift'], 'libraries': ['hadoop'], 'programming': ['sql', 'python']}",Jan
Data Analyst,Data analyst,Anywhere,via Indeed,Full-time,True,France,2023-01-20 22:37:32,False,False,France,,,,Shine,"['sql', 'bigquery', 'looker', 'tableau']","{'analyst_tools': ['looker', 'tableau'], 'cloud': ['bigquery'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,"Augusta, GA",via Talent.com,Full-time,False,Georgia,2023-01-25 23:38:43,False,False,United States,,,,"Staffigo Technical Services, LLC","['excel', 'power bi']","{'analyst_tools': ['excel', 'power bi']}",Jan
Data Analyst,Data analyst,"Zürich, Switzerland",via BeBee Schweiz,Full-time,False,Switzerland,2023-01-30 22:35:04,True,False,Switzerland,,,,UBS,,,Jan
Data Analyst,Data analyst,"Rome, Metropolitan City of Rome, Italy",via Lavoro Trabajo.org,Full-time,False,Italy,2023-01-10 22:47:53,True,False,Italy,,,,MAC Formazione,"['python', 'pandas']","{'libraries': ['pandas'], 'programming': ['python']}",Jan
Data Analyst,Data analyst,Mexico,via Trabajo.org,Full-time,False,Mexico,2023-01-18 22:21:08,True,False,Mexico,,,,Empresa: Grupo Salinas,"['python', 'r', 'sql', 'excel', 'tableau']","{'analyst_tools': ['excel', 'tableau'], 'programming': ['python', 'r', 'sql']}",Jan
Data Analyst,Data analyst,"Atlanta, GA",via Talent.com,Full-time,False,Georgia,2023-01-31 23:32:29,False,False,United States,,,,Material Handling Systems,"['sql', 'python', 'excel', 'power bi', 'tableau']","{'analyst_tools': ['excel', 'power bi', 'tableau'], 'programming': ['sql', 'python']}",Jan
Data Analyst,Data analyst,Italy,via LinkedIn,Full-time,False,Italy,2023-01-03 16:40:22,False,False,Italy,,,,S3K | Security of the Third Millennium,"['sas', 'sas', 'sql', 'oracle', 'power bi', 'qlik', 'tableau', 'microstrategy']","{'analyst_tools': ['sas', 'power bi', 'qlik', 'tableau', 'microstrategy'], 'cloud': ['oracle'], 'programming': ['sas', 'sql']}",Jan
Data Analyst,Data analyst,"Maisons-Alfort, France",via BeBee,Full-time,False,France,2023-01-07 07:15:44,False,False,France,,,,Bpifrance,"['python', 'r', 'sql', 'sas', 'sas', 'aws', 'azure', 'tableau', 'power bi']","{'analyst_tools': ['sas', 'tableau', 'power bi'], 'cloud': ['aws', 'azure'], 'programming': ['python', 'r', 'sql', 'sas']}",Jan
Data Analyst,Data analyst,United Kingdom,via Jobs Trabajo.org,Full-time,False,United Kingdom,2023-01-20 07:40:18,True,False,United Kingdom,,,,TECHOHANA,"['dax', 'power bi', 'excel', 'tableau']","{'analyst_tools': ['dax', 'power bi', 'excel', 'tableau']}",Jan
Data Analyst,Data analyst,"Asnières-sur-Seine, France",via Jobijoba,Full-time,False,France,2023-01-04 07:44:35,True,False,France,,,,Société Générale,"['sas', 'sas']","{'analyst_tools': ['sas'], 'programming': ['sas']}",Jan
Data Analyst,Data analyst,"Marietta, GA",via Jooble,Full-time,False,Georgia,2023-01-11 07:46:45,False,False,United States,,,,Humana,['word'],{'analyst_tools': ['word']},Jan
Data Analyst,Data analyst,"Paris, France",via Jobijoba,Full-time,False,France,2023-01-17 07:14:01,False,False,France,,,,AP-HP Hôpital Necker - Enfants Malades,"['excel', 'word', 'powerpoint', 'chef']","{'analyst_tools': ['excel', 'word', 'powerpoint'], 'other': ['chef']}",Jan
Data Analyst,Data analyst,"Paris, France",via AngelList,Full-time,False,France,2023-01-11 07:13:39,True,False,France,,,,Octopus Energy,"['python', 'sql', 'aws', 'databricks', 'spark', 'jupyter', 'airflow', 'kubernetes', 'github']","{'cloud': ['aws', 'databricks'], 'libraries': ['spark', 'jupyter', 'airflow'], 'other': ['kubernetes', 'github'], 'programming': ['python', 'sql']}",Jan
Data Analyst,Data analyst,"Paris, France",via Jobijoba,Full-time,False,France,2023-01-21 07:19:30,True,False,France,,,,Xtramile,"['sql', 'python', 'bigquery', 'airflow', 'looker', 'git']","{'analyst_tools': ['looker'], 'cloud': ['bigquery'], 'libraries': ['airflow'], 'other': ['git'], 'programming': ['sql', 'python']}",Jan
Data Analyst,Data analyst,"Newcastle upon Tyne, UK",via Jobs Trabajo.org,Full-time,False,United Kingdom,2023-01-20 07:40:23,False,False,United Kingdom,,,,Project People,"['sql', 'python', 'r', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'python', 'r']}",Jan
Data Analyst,Data analyst,Singapore,via Jooble,,False,Singapore,2023-01-03 16:54:50,False,False,Singapore,,,,"Continental Technology Solutions,Inc","['python', 'spark', 'hadoop', 'kafka', 'linux']","{'libraries': ['spark', 'hadoop', 'kafka'], 'os': ['linux'], 'programming': ['python']}",Jan
Data Analyst,Data analyst,"Prague, Czechia",via Trabajo.org,Full-time,False,Czechia,2023-01-14 07:35:19,True,False,Czechia,,,,Daimler Truck Customer Services & Parts s.r.o.,['sql'],{'programming': ['sql']},Jan
Data Analyst,Data analyst,"Esteli, Nicaragua",via Joberse-Web.vercel.app,Full-time,False,Nicaragua,2023-01-23 08:29:21,True,False,Nicaragua,,,,Jobs,['power bi'],{'analyst_tools': ['power bi']},Jan
Data Analyst,Data analyst,"Kyiv, Ukraine",via RABOTA.ua,Full-time,False,Ukraine,2023-01-10 07:53:48,True,False,Ukraine,,,,SkyUp Airlines,,,Jan
Data Analyst,Data analyst,"Caen, France",via BeBee,,False,France,2023-01-01 17:38:47,True,False,France,,,,CHU Hôpital Côte de Nacre,,,Jan
Data Analyst,Data analyst,"Capelle aan den IJssel, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-01-14 17:23:27,True,False,Netherlands,,,,Michael Page,,,Jan
Data Analyst,Data analyst,"Paris, France",via BeBee,Full-time,False,France,2023-01-01 17:38:43,False,False,France,,,,Urban Linker,"['r', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['r', 'python']}",Jan
Data Analyst,Data analyst,"Prague, Czechia",via Trabajo.org,Full-time,False,Czechia,2023-01-04 17:49:12,True,False,Czechia,,,,Hays,"['sql', 'sql server', 'ssis', 'power bi', 'sap']","{'analyst_tools': ['ssis', 'power bi', 'sap'], 'databases': ['sql server'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,"Macclesfield, UK",via My ArkLaMiss Jobs,Full-time,False,United Kingdom,2023-01-18 17:15:38,True,False,United Kingdom,,,,Sanderson Recruitment Plc,"['sql', 'python', 'power bi', 'excel', 'sheets']","{'analyst_tools': ['power bi', 'excel', 'sheets'], 'programming': ['sql', 'python']}",Jan
Data Analyst,Data analyst,"Brussels, Belgium",via LinkedIn,Full-time,False,Belgium,2023-01-12 17:49:13,False,False,Belgium,,,,Visser & Van Baars BVBA,"['sql', 'python', 'r', 'sas', 'sas']","{'analyst_tools': ['sas'], 'programming': ['sql', 'python', 'r', 'sas']}",Jan
Data Analyst,Data analyst,"Puteaux, France",via Pôle Emploi,Full-time,False,France,2023-01-01 23:38:45,False,False,France,,,,DATA SWING,,,Jan
Data Analyst,Data analyst,"Toulouse, France",via BeBee,Full-time,False,France,2023-01-30 23:13:26,False,False,France,,,,Pierre Fabre,"['tableau', 'alteryx', 'sharepoint']","{'analyst_tools': ['tableau', 'alteryx', 'sharepoint']}",Jan
Data Analyst,Data analyst,"Chattanooga, TN",via Talent.com,Full-time,False,Georgia,2023-01-08 23:49:49,True,False,United States,,,,Diverse Lynx,"['sql', 'db2', 'sql server', 'ssis', 'tableau']","{'analyst_tools': ['ssis', 'tableau'], 'databases': ['db2', 'sql server'], 'programming': ['sql']}",Jan
Data Analyst,Data analyst,"Santa Clara, CA",via LinkedIn,Full-time,False,"California, United States",2023-01-01 23:04:46,False,False,United States,,,,Apolis,"['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']","{'analyst_tools': ['sas', 'excel', 'spss'], 'programming': ['sql', 'javascript', 'sas']}",Jan
